,rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
5063,Uber,Lenox Hill East,Clinton West,3.6,1120,22.5,0.0,0.68,2.0,2.75,0.0,4.18,18.11,22.29,False,Jun,03,00,13,Sat,night,Manhattan,Manhattan,True
5064,Uber,Co-Op City,Washington Heights North,9.24,1602,24.23,0.0,0.73,2.15,0.0,0.0,0.0,40.2,40.2,False,Jun,03,00,19,Sat,night,Bronx,Bronx,False
5065,Uber,Hamilton Heights,Dyker Heights,20.89,2875,39.33,3.28,1.28,3.78,0.75,0.0,0.0,32.69,32.69,False,Jun,03,00,22,Sat,night,Manhattan,Manhattan,False
5066,Uber,Greenpoint,Sunset Park West,10.71,1626,40.2,0.0,1.21,3.57,0.0,0.0,4.49,31.85,36.34,False,Jun,03,00,24,Sat,night,Brooklyn,Brooklyn,True
5067,Lyft,Cypress Hills,Laurelton,7.937,1338,26.81,0.0,0.8,2.38,0.0,0.0,0.0,22.96,22.96,False,Jun,03,00,34,Sat,night,Brooklyn,Brooklyn,False
5068,Uber,Alphabet City,Stuyvesant Heights,5.85,1795,39.8,0.0,1.18,3.53,2.75,0.0,0.0,27.81,27.81,False,Jun,03,00,48,Sat,night,Manhattan,Manhattan,False
5069,Uber,Lenox Hill West,Yorkville East,0.76,291,9.0,0.0,0.27,0.8,2.75,0.0,0.0,6.12,6.12,False,Jun,03,00,59,Sat,night,Manhattan,Manhattan,False
5070,Uber,Prospect Heights,Battery Park City,5.76,1399,28.08,0.0,0.84,2.49,2.75,0.0,0.0,21.23,21.23,False,Jun,03,01,06,Sat,night,Brooklyn,Brooklyn,False
5071,Uber,JFK Airport,Financial District North,20.76,1964,54.89,0.0,1.72,5.09,2.75,2.5,0.0,55.21,55.21,True,Jun,03,01,40,Sat,night,Queens,Queens,False
5072,Uber,Williamsburg (North Side),Bushwick South,2.85,854,21.42,0.0,0.64,1.9,0.0,0.0,0.0,11.77,11.77,False,Jun,03,01,56,Sat,night,Brooklyn,Brooklyn,False
5073,Lyft,Williamsburg (North Side),East Harlem North,12.524,1543,32.84,4.46,1.12,3.31,0.0,0.0,7.51,30.91,38.42,False,Jun,03,01,59,Sat,night,Brooklyn,Brooklyn,True
5074,Uber,Brooklyn Navy Yard,Stuyvesant Heights,2.62,805,15.05,0.0,0.45,1.34,0.0,0.0,0.0,11.17,11.17,False,Jun,03,02,21,Sat,night,Brooklyn,Brooklyn,False
5075,Uber,Brooklyn Navy Yard,Cobble Hill,3.62,542,12.46,0.0,0.37,1.11,0.0,0.0,0.0,9.85,9.85,False,Jun,03,03,30,Sat,night,Brooklyn,Brooklyn,False
5076,Uber,East Chelsea,Times Sq/Theatre District,2.99,770,13.6,0.0,0.41,1.21,2.75,0.0,0.0,11.17,11.17,False,Jun,03,04,04,Sat,night,Manhattan,Manhattan,False
5077,Uber,Financial District North,Penn Station/Madison Sq West,5.58,1140,22.73,0.0,0.68,2.02,2.75,0.0,0.0,20.39,20.39,False,Jun,03,05,11,Sat,night,Manhattan,Manhattan,False
5078,Lyft,Erasmus,Prospect-Lefferts Gardens,0.62,276,7.03,0.0,0.21,0.62,0.0,0.0,0.0,5.47,5.47,False,Jun,03,05,35,Sat,night,Brooklyn,Brooklyn,False
5079,Lyft,Bushwick North,LaGuardia Airport,8.396,1376,23.41,0.0,0.78,2.3,0.0,2.5,5.8,23.92,29.720000000000002,False,Jun,03,05,38,Sat,night,Brooklyn,Brooklyn,True
5080,Uber,Old Astoria,Astoria,1.5,449,11.58,0.0,0.35,1.03,0.0,0.0,1.0,6.5,7.5,False,Jun,03,06,45,Sat,morning,Queens,Queens,True
5081,Uber,Midwood,Homecrest,1.56,630,10.66,0.0,0.32,0.95,0.0,0.0,0.0,8.05,8.05,False,Jun,03,07,37,Sat,morning,Brooklyn,Brooklyn,False
5082,Uber,Grymes Hill/Clifton,Bensonhurst East,8.76,1121,29.93,6.55,1.09,3.24,0.0,0.0,0.0,22.08,22.08,False,Jun,03,08,51,Sat,morning,Staten Island,Staten Island,False
5083,Uber,East New York,Brooklyn Heights,21.73,2294,44.19,0.0,1.33,3.92,0.0,0.0,0.0,50.18,50.18,False,Jun,03,08,59,Sat,morning,Brooklyn,Brooklyn,False
5084,Uber,Rego Park,Midtown South,7.01,1157,28.46,6.55,1.05,3.11,2.75,0.0,0.0,22.51,22.51,False,Jun,03,09,53,Sat,morning,Queens,Queens,False
5085,Lyft,Flatlands,Canarsie,1.634,500,12.22,0.0,0.37,1.08,0.0,0.0,0.0,6.83,6.83,False,Jun,03,10,59,Sat,morning,Brooklyn,Brooklyn,False
5086,Uber,Steinway,Greenwich Village North,9.23,1744,35.83,6.55,1.27,3.76,2.75,0.0,0.0,28.62,28.62,False,Jun,03,11,04,Sat,morning,Queens,Queens,False
5087,Lyft,Ridgewood,Ridgewood,1.547,1005,7.75,0.0,0.23,0.69,0.0,0.0,0.0,11.45,11.45,False,Jun,03,12,20,Sat,afternoon,Queens,Queens,False
5088,Lyft,Central Harlem,Central Harlem North,1.156,461,12.16,0.0,0.36,1.08,0.0,0.0,0.0,5.83,5.83,False,Jun,03,13,36,Sat,afternoon,Manhattan,Manhattan,False
5089,Uber,Brooklyn Heights,World Trade Center,3.6,914,20.72,0.0,0.62,1.84,2.75,0.0,3.0,13.32,16.32,False,Jun,03,13,59,Sat,afternoon,Brooklyn,Brooklyn,True
5090,Uber,Financial District South,Bedford,6.45,2065,24.53,0.0,0.74,2.18,2.75,0.0,0.0,27.89,27.89,False,Jun,03,14,31,Sat,afternoon,Manhattan,Manhattan,False
5091,Lyft,Richmond Hill,South Ozone Park,2.159,803,14.02,0.0,0.42,1.25,0.0,0.0,0.0,11.23,11.23,False,Jun,03,14,39,Sat,afternoon,Queens,Queens,False
5092,Uber,Stuyvesant Heights,Park Slope,3.26,1410,23.28,0.0,0.7,2.07,0.0,0.0,3.88,17.66,21.54,False,Jun,03,15,34,Sat,afternoon,Brooklyn,Brooklyn,True
5093,Lyft,Financial District South,Greenpoint,4.945,1772,25.24,0.0,0.76,2.24,2.75,0.0,0.0,23.1,23.1,False,Jun,03,15,50,Sat,afternoon,Manhattan,Manhattan,False
5094,Lyft,Bedford,Bedford,1.126,443,7.96,0.0,0.24,0.71,0.0,0.0,0.0,5.63,5.63,False,Jun,03,16,20,Sat,afternoon,Brooklyn,Brooklyn,False
5095,Uber,JFK Airport,Outside of NYC,33.54,4185,92.2,30.54,3.76,0.0,0.0,2.5,0.0,85.37,85.37,True,Jun,03,16,39,Sat,afternoon,Queens,Queens,False
5096,Uber,Belmont,Hunts Point,2.44,919,15.05,0.0,0.45,1.34,0.0,0.0,0.0,11.85,11.85,False,Jun,03,17,01,Sat,afternoon,Bronx,Bronx,False
5097,Uber,Elmhurst/Maspeth,Woodside,1.41,536,9.33,0.0,0.28,0.83,0.0,0.0,0.0,6.92,6.92,False,Jun,03,17,27,Sat,afternoon,Queens,Queens,False
5098,Lyft,SoHo,Flatiron,2.766,1350,16.2,0.0,0.49,1.44,2.75,0.0,0.0,16.29,16.29,False,Jun,03,17,56,Sat,afternoon,Manhattan,Manhattan,False
5099,Uber,Union Sq,Midtown South,0.97,577,10.0,0.0,0.3,0.89,2.75,0.0,3.0,6.7,9.7,False,Jun,03,18,01,Sat,evening,Manhattan,Manhattan,True
5100,Uber,Soundview/Castle Hill,Flatlands,18.86,3204,64.59,6.55,2.13,6.31,0.0,0.0,0.0,54.9,54.9,True,Jun,03,18,09,Sat,evening,Bronx,Bronx,False
5101,Lyft,Corona,Glendale,4.366,1190,24.02,0.0,0.72,2.13,0.0,0.0,5.37,16.89,22.26,False,Jun,03,19,06,Sat,evening,Queens,Queens,True
5102,Uber,Union Sq,East Village,3.07,1014,20.05,0.0,0.6,1.78,2.75,0.0,0.0,13.56,13.56,False,Jun,03,19,42,Sat,evening,Manhattan,Manhattan,False
5103,Lyft,Williamsburg (North Side),Greenpoint,0.827,290,7.03,0.0,0.21,0.62,0.0,0.0,0.0,5.47,5.47,False,Jun,03,20,23,Sat,evening,Brooklyn,Brooklyn,False
5104,Uber,Carroll Gardens,Long Island City/Hunters Point,8.17,1594,32.17,0.0,0.97,2.86,0.0,0.0,3.6,25.73,29.330000000000002,False,Jun,03,20,55,Sat,evening,Brooklyn,Brooklyn,True
5105,Lyft,Central Harlem North,Central Harlem North,1.001,605,10.03,0.0,0.3,0.89,0.0,0.0,0.0,6.98,6.98,False,Jun,03,21,53,Sat,evening,Manhattan,Manhattan,False
5106,Lyft,Flatiron,Lower East Side,3.042,1566,24.17,0.0,0.72,2.12,2.75,0.0,0.0,19.5,19.5,False,Jun,03,22,02,Sat,night,Manhattan,Manhattan,False
5107,Uber,Astoria,Astoria,2.09,818,15.3,0.0,0.46,1.36,0.0,0.0,0.0,10.64,10.64,False,Jun,03,22,11,Sat,night,Queens,Queens,False
5108,Uber,Long Island City/Hunters Point,UN/Turtle Bay South,3.26,899,25.13,6.55,0.95,2.81,2.75,0.0,0.0,14.48,14.48,False,Jun,03,22,41,Sat,night,Queens,Queens,False
5109,Uber,Williamsburg (South Side),Upper West Side South,7.78,1996,35.83,0.0,1.06,3.18,2.75,0.0,0.0,28.98,28.98,False,Jun,03,22,42,Sat,night,Brooklyn,Brooklyn,False
5110,Lyft,West Concourse,Longwood,1.966,1239,16.36,0.0,0.49,1.45,0.0,0.0,0.0,14.2,14.2,False,Jun,03,22,44,Sat,night,Bronx,Bronx,False
5111,Uber,Seaport,Meatpacking/West Village West,6.55,2164,57.7,0.0,1.73,5.12,2.75,0.0,0.0,43.65,43.65,False,Jun,03,22,52,Sat,night,Manhattan,Manhattan,False
5112,Lyft,Midtown South,Midtown North,1.59,2888,39.34,0.0,1.18,3.49,2.75,0.0,5.0,57.7,62.7,True,Jun,03,22,58,Sat,night,Manhattan,Manhattan,True
5113,Uber,Highbridge,Inwood,3.94,1064,16.84,0.0,0.51,1.49,0.0,0.0,0.0,18.82,18.82,False,Jun,03,23,14,Sat,night,Bronx,Bronx,False
5114,Lyft,Alphabet City,Greenwich Village North,5.048,1624,32.4,0.0,0.97,2.87,2.75,0.0,0.0,32.64,32.64,False,Jun,04,00,06,Sun,night,Manhattan,Manhattan,False
5115,Uber,Queens Village,Outside of NYC,2.1,534,11.56,0.0,0.35,1.03,0.0,0.0,0.0,9.66,9.66,False,Jun,04,00,08,Sun,night,Queens,Queens,False
5116,Uber,Midtown Center,Stuy Town/Peter Cooper Village,3.18,1065,19.5,0.0,0.59,1.73,2.75,0.0,0.0,15.88,15.88,False,Jun,04,00,22,Sun,night,Manhattan,Manhattan,False
5117,Uber,West Farms/Bronx River,Williamsbridge/Olinville,5.93,959,20.7,0.0,0.62,1.84,0.0,0.0,0.0,17.22,17.22,False,Jun,04,00,29,Sun,night,Bronx,Bronx,False
5118,Lyft,Hamilton Heights,Washington Heights South,1.788,508,10.59,0.0,0.32,0.94,0.0,0.0,0.0,7.11,7.11,False,Jun,04,01,51,Sun,night,Manhattan,Manhattan,False
5119,Uber,SoHo,Boerum Hill,3.87,966,63.66,0.0,1.91,5.65,2.75,0.0,0.0,32.3,32.3,False,Jun,04,01,58,Sun,night,Manhattan,Manhattan,False
5120,Lyft,Midtown North,Clinton Hill,9.604,1648,33.29,0.0,1.0,2.95,2.75,0.0,4.0,28.06,32.06,False,Jun,04,02,02,Sun,night,Manhattan,Manhattan,True
5121,Uber,Prospect-Lefferts Gardens,Fort Greene,2.7,678,14.26,0.0,0.43,1.27,0.0,0.0,1.0,10.3,11.3,False,Jun,04,04,01,Sun,night,Brooklyn,Brooklyn,True
5122,Lyft,Williamsburg (North Side),Stuyvesant Heights,3.975,1180,24.06,0.0,0.72,2.13,0.0,0.0,0.0,16.28,16.28,False,Jun,04,04,53,Sun,night,Brooklyn,Brooklyn,False
5123,Lyft,Bensonhurst East,Outside of NYC,24.196,1981,60.5,0.0,1.81,5.37,0.0,0.0,0.0,52.11,52.11,True,Jun,04,05,09,Sun,night,Brooklyn,Brooklyn,False
5124,Lyft,Sunnyside,Elmhurst,4.353,753,14.75,0.0,0.44,1.31,0.0,0.0,3.0,12.77,15.77,False,Jun,04,06,46,Sun,morning,Queens,Queens,True
5125,Uber,Boerum Hill,Newark Airport,16.15,1985,82.3,21.0,3.17,0.0,0.0,2.5,21.27,61.94,83.21,True,Jun,04,07,02,Sun,morning,Brooklyn,Brooklyn,True
5126,Uber,Jamaica,Baisley Park,1.89,536,11.53,0.0,0.35,1.02,0.0,0.0,0.0,7.56,7.56,False,Jun,04,08,48,Sun,morning,Queens,Queens,False
5127,Uber,Bloomingdale,Financial District North,9.11,1750,38.65,0.0,1.16,3.43,2.75,0.0,0.0,28.94,28.94,False,Jun,04,09,31,Sun,morning,Manhattan,Manhattan,False
5128,Uber,West Chelsea/Hudson Yards,TriBeCa/Civic Center,1.81,633,15.84,0.0,0.48,1.41,2.75,0.0,2.04,13.6,15.64,False,Jun,04,10,37,Sun,morning,Manhattan,Manhattan,True
5129,Uber,Marine Park/Mill Basin,Midwood,1.96,635,13.36,0.0,0.4,1.19,0.0,0.0,0.0,10.68,10.68,False,Jun,04,10,50,Sun,morning,Brooklyn,Brooklyn,False
5130,Uber,Midtown East,Yorkville East,2.66,685,15.1,0.0,0.45,1.34,2.75,0.0,0.0,9.94,9.94,False,Jun,04,11,34,Sun,morning,Manhattan,Manhattan,False
5131,Uber,Ocean Hill,Bushwick North,2.7,873,13.41,0.0,0.4,1.19,0.0,0.0,0.0,14.22,14.22,False,Jun,04,11,37,Sun,morning,Brooklyn,Brooklyn,False
5132,Uber,Saint George/New Brighton,West Brighton,2.28,672,13.39,0.0,0.4,1.19,0.0,0.0,3.0,9.32,12.32,False,Jun,04,13,23,Sun,afternoon,Staten Island,Staten Island,True
5133,Lyft,Two Bridges/Seward Park,JFK Airport,18.174,3154,61.01,0.17,1.91,5.65,2.75,2.5,11.1,53.42,64.52,True,Jun,04,13,35,Sun,afternoon,Manhattan,Manhattan,True
5134,Uber,East Harlem North,Yorkville West,2.25,665,18.07,0.0,0.54,1.6,2.75,0.0,0.0,12.14,12.14,False,Jun,04,13,51,Sun,afternoon,Manhattan,Manhattan,False
5135,Uber,Lower East Side,Williamsburg (North Side),2.42,647,16.27,0.0,0.49,1.44,2.75,0.0,0.0,9.71,9.71,False,Jun,04,14,14,Sun,afternoon,Manhattan,Manhattan,False
5136,Uber,Elmhurst,Elmhurst,1.26,601,13.39,0.0,0.4,1.19,0.0,0.0,3.0,7.51,10.51,False,Jun,04,14,22,Sun,afternoon,Queens,Queens,True
5137,Lyft,Coney Island,Bensonhurst West,1.949,768,12.5,0.0,0.38,1.11,0.0,0.0,2.0,9.76,11.76,False,Jun,04,15,10,Sun,afternoon,Brooklyn,Brooklyn,True
5138,Uber,Melrose South,Melrose South,0.58,217,8.04,0.0,0.24,0.71,0.0,0.0,3.0,5.39,8.39,False,Jun,04,15,49,Sun,afternoon,Bronx,Bronx,True
5139,Uber,Midtown South,Forest Hills,10.81,2445,44.78,6.55,1.54,4.56,2.75,0.0,12.03,37.29,49.32,False,Jun,04,15,53,Sun,afternoon,Manhattan,Manhattan,True
5140,Lyft,Boerum Hill,Gowanus,1.882,908,15.02,0.0,0.45,1.33,0.0,0.0,0.0,10.98,10.98,False,Jun,04,16,14,Sun,afternoon,Brooklyn,Brooklyn,False
5141,Uber,Long Island City/Hunters Point,Midtown Center,3.54,1315,24.0,6.55,0.92,2.71,2.75,0.0,0.0,20.58,20.58,False,Jun,04,16,40,Sun,afternoon,Queens,Queens,False
5142,Uber,Upper West Side North,Newark Airport,20.84,3407,116.94,24.08,4.31,0.0,0.0,2.5,29.56,83.9,113.46000000000001,True,Jun,04,16,45,Sun,afternoon,Manhattan,Manhattan,True
5143,Uber,Midwood,Homecrest,0.83,404,5.89,0.0,0.18,0.52,0.0,0.0,0.0,5.4,5.4,False,Jun,04,16,47,Sun,afternoon,Brooklyn,Brooklyn,False
5144,Uber,Rego Park,Elmhurst,2.43,667,12.42,0.0,0.37,1.1,0.0,0.0,0.0,11.67,11.67,False,Jun,04,17,05,Sun,afternoon,Queens,Queens,False
5145,Lyft,Soundview/Castle Hill,Soundview/Castle Hill,2.259,502,9.67,0.0,0.29,0.86,0.0,0.0,0.0,7.67,7.67,False,Jun,04,17,28,Sun,afternoon,Bronx,Bronx,False
5146,Lyft,Windsor Terrace,Boerum Hill,2.282,727,14.9,0.0,0.45,1.32,0.0,0.0,3.0,9.81,12.81,False,Jun,04,17,31,Sun,afternoon,Brooklyn,Brooklyn,True
5147,Uber,Red Hook,Flatiron,6.4,1666,27.63,6.55,1.03,3.03,2.75,0.0,0.0,24.07,24.07,False,Jun,04,17,52,Sun,afternoon,Brooklyn,Brooklyn,False
5148,Uber,Prospect Heights,Park Slope,1.89,631,8.89,0.0,0.27,0.79,0.0,0.0,3.0,8.55,11.55,False,Jun,04,17,58,Sun,afternoon,Brooklyn,Brooklyn,True
5149,Uber,Yorkville West,JFK Airport,18.22,2832,65.81,6.55,2.25,6.64,2.75,2.5,0.0,50.56,50.56,False,Jun,04,18,13,Sun,evening,Manhattan,Manhattan,False
5150,Uber,Gramercy,Downtown Brooklyn/MetroTech,3.86,1819,26.12,0.0,0.78,2.32,2.75,0.0,0.0,25.56,25.56,False,Jun,04,19,38,Sun,evening,Manhattan,Manhattan,False
5151,Lyft,West Concourse,Soundview/Bruckner,6.76,1357,25.02,0.0,0.75,2.22,0.0,0.0,0.0,21.59,21.59,False,Jun,04,20,05,Sun,evening,Bronx,Bronx,False
5152,Lyft,Gramercy,Lower East Side,1.668,752,11.76,0.0,0.35,1.04,2.75,0.0,0.0,9.24,9.24,False,Jun,04,20,35,Sun,evening,Manhattan,Manhattan,False
5153,Uber,West Chelsea/Hudson Yards,Midtown North,1.62,913,14.99,0.0,0.45,1.33,2.75,0.0,0.0,11.13,11.13,False,Jun,04,21,18,Sun,evening,Manhattan,Manhattan,False
5154,Uber,East Harlem South,East Harlem North,1.21,402,6.2,0.0,0.19,0.55,0.0,0.0,1.06,5.57,6.630000000000001,False,Jun,04,21,23,Sun,evening,Manhattan,Manhattan,True
5155,Lyft,Cambria Heights,East Williamsburg,22.403,2347,146.64,0.0,3.6,10.64,0.0,0.0,0.0,51.41,51.41,False,Jun,04,21,36,Sun,evening,Queens,Queens,False
5156,Uber,Middle Village,Flatbush/Ditmas Park,8.83,2126,46.41,0.0,1.39,4.12,0.0,0.0,0.0,35.08,35.08,False,Jun,04,22,19,Sun,night,Queens,Queens,False
5157,Uber,Union Sq,Lincoln Square West,3.6,771,14.24,0.0,0.43,1.26,2.75,0.0,0.0,12.07,12.07,False,Jun,04,22,34,Sun,night,Manhattan,Manhattan,False
5158,Uber,Oakland Gardens,Kew Gardens,5.97,812,21.37,0.0,0.64,1.9,0.0,0.0,0.0,15.47,15.47,False,Jun,04,22,38,Sun,night,Queens,Queens,False
5159,Uber,East Williamsburg,Stuyvesant Heights,1.78,640,10.69,0.0,0.32,0.95,0.0,0.0,1.0,10.61,11.61,False,Jun,04,22,56,Sun,night,Brooklyn,Brooklyn,True
5160,Uber,Bushwick South,Stuyvesant Heights,1.11,405,8.92,0.0,0.27,0.79,0.0,0.0,0.0,6.73,6.73,False,Jun,04,22,57,Sun,night,Brooklyn,Brooklyn,False
5161,Uber,Financial District South,Upper East Side North,8.37,1311,59.65,0.0,1.79,5.29,2.75,0.0,13.89,39.05,52.94,False,Jun,04,23,05,Sun,night,Manhattan,Manhattan,True
5162,Uber,Longwood,Morrisania/Melrose,1.48,572,10.04,0.0,0.3,0.89,0.0,0.0,0.0,9.2,9.2,False,Jun,04,23,12,Sun,night,Bronx,Bronx,False
5163,Uber,Prospect-Lefferts Gardens,Crown Heights North,1.56,440,7.15,0.0,0.21,0.63,0.0,0.0,0.0,6.24,6.24,False,Jun,05,02,23,Mon,night,Brooklyn,Brooklyn,False
5164,Uber,East Village,LaGuardia Airport,12.06,1358,39.64,0.0,1.26,3.74,2.75,2.5,0.0,31.74,31.74,False,Jun,05,04,30,Mon,night,Manhattan,Manhattan,False
5165,Lyft,Stuyvesant Heights,Bedford,1.146,312,7.84,0.0,0.24,0.7,0.0,0.0,0.0,5.47,5.47,False,Jun,05,06,28,Mon,morning,Brooklyn,Brooklyn,False
5166,Uber,Cypress Hills,Ocean Hill,0.86,557,10.65,0.0,0.32,0.95,0.0,0.0,0.0,7.87,7.87,False,Jun,05,07,23,Mon,morning,Brooklyn,Brooklyn,False
5167,Uber,Van Cortlandt Village,Belmont,1.14,402,17.47,0.0,0.52,1.55,0.0,0.0,0.0,8.92,8.92,False,Jun,05,07,31,Mon,morning,Bronx,Bronx,False
5168,Uber,Greenpoint,Murray Hill,3.32,904,22.23,6.55,0.86,2.55,2.75,0.0,0.0,15.05,15.05,False,Jun,05,07,39,Mon,morning,Brooklyn,Brooklyn,False
5169,Uber,SoHo,Long Island City/Hunters Point,6.35,1470,27.58,0.0,0.83,2.45,2.75,0.0,0.0,22.69,22.69,False,Jun,05,07,44,Mon,morning,Manhattan,Manhattan,False
5170,Lyft,Midtown South,Financial District North,5.042,1424,21.38,0.0,0.64,1.9,2.75,0.0,2.0,19.96,21.96,False,Jun,05,08,04,Mon,morning,Manhattan,Manhattan,True
5171,Uber,Lincoln Square West,Lenox Hill West,2.13,1003,34.8,0.0,1.04,3.09,2.75,0.0,0.0,20.13,20.13,False,Jun,05,08,13,Mon,morning,Manhattan,Manhattan,False
5172,Uber,Crown Heights North,Stuyvesant Heights,1.26,447,12.46,0.0,0.37,1.11,0.0,0.0,0.0,7.11,7.11,False,Jun,05,08,17,Mon,morning,Brooklyn,Brooklyn,False
5173,Uber,Norwood,Norwood,0.75,536,8.0,0.0,0.24,0.71,0.0,0.0,0.0,6.35,6.35,False,Jun,05,08,50,Mon,morning,Bronx,Bronx,False
5174,Uber,Homecrest,Ocean Parkway South,1.07,436,8.91,0.0,0.27,0.79,0.0,0.0,0.0,5.77,5.77,False,Jun,05,09,44,Mon,morning,Brooklyn,Brooklyn,False
5175,Uber,East Harlem South,East Harlem North,1.23,629,8.39,0.0,0.25,0.74,0.0,0.0,0.0,7.63,7.63,False,Jun,05,10,24,Mon,morning,Manhattan,Manhattan,False
5176,Uber,Astoria,LaGuardia Airport,3.26,703,15.6,0.0,0.54,1.61,0.0,2.5,0.0,13.37,13.37,False,Jun,05,11,02,Mon,morning,Queens,Queens,False
5177,Uber,Ocean Hill,East New York,1.71,920,10.66,0.0,0.32,0.95,0.0,0.0,0.0,12.24,12.24,False,Jun,05,11,10,Mon,morning,Brooklyn,Brooklyn,False
5178,Uber,Bayside,Outside of NYC,8.38,1811,42.39,0.0,1.27,3.76,0.0,0.0,0.0,31.82,31.82,False,Jun,05,11,15,Mon,morning,Queens,Queens,False
5179,Uber,Garment District,LaGuardia Airport,9.79,1453,43.31,6.55,1.57,4.65,2.75,2.5,6.1,26.51,32.61,False,Jun,05,12,53,Mon,afternoon,Manhattan,Manhattan,True
5180,Uber,East Chelsea,East Village,2.28,1358,17.86,0.0,0.54,1.59,0.75,0.0,0.0,15.76,15.76,False,Jun,05,13,12,Mon,afternoon,Manhattan,Manhattan,False
5181,Uber,Flatlands,Starrett City,2.49,810,15.54,0.0,0.47,1.38,0.0,0.0,0.0,10.89,10.89,False,Jun,05,13,37,Mon,afternoon,Brooklyn,Brooklyn,False
5182,Lyft,Elmhurst,Crown Heights North,7.108,2963,44.68,0.0,1.34,3.97,0.0,0.0,0.0,37.11,37.11,False,Jun,05,15,33,Mon,afternoon,Queens,Queens,False
5183,Uber,West Brighton,South Beach/Dongan Hills,5.74,1167,27.16,0.0,0.81,2.41,0.0,0.0,0.0,18.51,18.51,False,Jun,05,16,04,Mon,afternoon,Staten Island,Staten Island,False
5184,Uber,Manhattan Valley,Outside of NYC,21.32,3792,80.87,41.97,3.69,0.0,0.0,0.0,10.0,67.4,77.4,True,Jun,05,16,26,Mon,afternoon,Manhattan,Manhattan,True
5185,Uber,Erasmus,Flatbush/Ditmas Park,1.23,632,11.81,0.0,0.35,1.05,0.0,0.0,0.0,7.55,7.55,False,Jun,05,16,37,Mon,afternoon,Brooklyn,Brooklyn,False
5186,Lyft,Williamsbridge/Olinville,Norwood,1.487,1348,11.61,0.0,0.35,1.03,0.0,0.0,0.0,14.59,14.59,False,Jun,05,16,45,Mon,afternoon,Bronx,Bronx,False
5187,Uber,South Jamaica,Jamaica Estates,3.22,808,16.97,0.0,0.51,1.51,0.0,0.0,0.0,11.83,11.83,False,Jun,05,18,30,Mon,evening,Queens,Queens,False
5188,Uber,Upper East Side North,Union Sq,3.84,1625,32.66,0.0,0.98,2.9,2.75,0.0,5.89,20.96,26.85,False,Jun,05,19,11,Mon,evening,Manhattan,Manhattan,True
5189,Uber,JFK Airport,Grymes Hill/Clifton,24.71,2185,67.74,6.55,2.3,6.82,0.0,2.5,17.18,53.42,70.6,True,Jun,05,19,30,Mon,evening,Queens,Queens,True
5190,Uber,Elmhurst,Murray Hill-Queens,5.86,945,22.37,0.0,0.67,1.99,0.0,0.0,0.0,16.65,16.65,False,Jun,05,19,37,Mon,evening,Queens,Queens,False
5191,Uber,JFK Airport,Greenpoint,15.09,1800,47.52,0.0,1.5,4.44,0.0,2.5,0.0,36.9,36.9,False,Jun,05,20,22,Mon,evening,Queens,Queens,False
5192,Uber,Upper East Side North,Greenpoint,4.7,1225,25.19,0.0,0.76,2.24,2.75,0.0,0.0,17.88,17.88,False,Jun,05,21,16,Mon,evening,Manhattan,Manhattan,False
5193,Uber,Eastchester,Van Nest/Morris Park,3.19,1095,16.75,0.0,0.5,1.49,0.0,0.0,0.0,14.6,14.6,False,Jun,05,23,58,Mon,night,Bronx,Bronx,False
5194,Uber,Sunset Park West,Bay Ridge,1.47,516,10.68,0.0,0.32,0.95,0.0,0.0,0.0,6.82,6.82,False,Jun,06,07,25,Tue,morning,Brooklyn,Brooklyn,False
5195,Uber,Midtown South,Union Sq,1.36,472,13.27,0.0,0.4,1.18,2.75,0.0,0.0,6.48,6.48,False,Jun,06,08,23,Tue,morning,Manhattan,Manhattan,False
5196,Lyft,Highbridge,Claremont/Bathgate,3.511,900,17.83,0.0,0.53,1.58,0.0,0.0,0.0,13.04,13.04,False,Jun,06,09,19,Tue,morning,Bronx,Bronx,False
5197,Uber,Washington Heights South,Washington Heights South,0.3,202,8.01,0.0,0.24,0.71,0.0,0.0,0.0,5.47,5.47,False,Jun,06,10,06,Tue,morning,Manhattan,Manhattan,False
5198,Lyft,Baisley Park,Far Rockaway,7.417,1590,33.65,0.0,1.01,2.99,0.0,0.0,0.0,24.64,24.64,False,Jun,06,10,21,Tue,morning,Queens,Queens,False
5199,Uber,Mott Haven/Port Morris,City Island,11.46,1644,36.24,0.0,1.09,3.22,0.0,0.0,0.0,30.51,30.51,False,Jun,06,10,23,Tue,morning,Bronx,Bronx,False
5200,Lyft,Westchester Village/Unionport,Upper East Side South,10.071,2446,37.5,4.72,1.27,3.75,2.75,0.0,10.0,36.15,46.15,False,Jun,06,10,52,Tue,morning,Bronx,Bronx,True
5201,Lyft,South Ozone Park,Morningside Heights,17.034,3171,62.68,5.92,2.06,6.09,0.0,0.0,0.0,52.09,52.09,True,Jun,06,10,52,Tue,morning,Queens,Queens,False
5202,Uber,Central Harlem,Outside of NYC,26.41,2483,93.78,3.0,2.9,8.59,0.0,0.0,15.73,65.54,81.27000000000001,True,Jun,06,11,11,Tue,morning,Manhattan,Manhattan,True
